transaction_id,user_id,timestamp,amount,merchant,city,country,device_type,payment_method,fraud_flag,fraud_reason
c8b3c08f-dcd0-4fda-bfdf-c5769b1c4432,U106,2026-04-16T16:33:23.264787,1455.85,Target,Dallas,USA,web,debit_card,NO,normal
3cb6d093-20d8-4733-8f94-9a8de16c3070,U104,2026-04-16T16:38:11.900642,1779.62,Walmart,Dallas,Canada,tablet,upi,YES,high_amount
42a37bd2-7674-473c-bffc-f41c486be331,U103,2026-04-16T16:33:23.378670,1077.79,Target,San Francisco,USA,web,debit_card,NO,normal
8f1fbf0e-38ae-469d-8b55-c740632c3b35,U107,2026-04-16T16:32:12.041025,698.41,Nike,San Francisco,USA,tablet,wallet,NO,normal
4689272a-91c8-4830-b448-b11f7c26f618,U107,2026-04-16T16:43:15.034572,347.31,Amazon,Dallas,USA,tablet,wallet,NO,normal
ec4081ac-7e22-4fd1-9cc3-57c33f5c359d,U103,2026-04-16T16:33:13.321303,1782.19,BestBuy,Dallas,Canada,tablet,credit_card,YES,high_amount
c9e8c980-b310-4f02-a5d1-5c1d93253b3f,U100,2026-04-16T16:37:46.784567,228.06,Walmart,San Francisco,USA,mobile,credit_card,NO,normal
2007513c-ae93-4534-baf2-63afda56f956,U103,2026-04-16T16:37:47.630978,1970.83,Walmart,Dallas,USA,web,debit_card,YES,high_amount
1015b19b-1237-4e1e-acc3-3e27cfa8dd1b,U100,2026-04-16T16:39:57.534614,1650.4,Target,San Francisco,USA,mobile,credit_card,YES,high_amount
240a2c48-4c89-48f9-a448-35a0356701b7,U108,2026-04-16T16:39:57.824110,464.49,Target,New York,USA,tablet,upi,NO,normal
3676a082-31c5-48f3-8a36-43c898ada577,U102,2026-04-16T16:21:04.969177,1212.22,BestBuy,Chicago,USA,tablet,upi,NO,normal
78b3b597-65cf-4c9c-8a0b-03e19c1958e5,U108,2026-04-16T16:33:21.357109,470.62,Amazon,Chicago,USA,web,debit_card,NO,normal
d0572574-ba5f-4ab8-b5f9-991227a38a8d,U106,2026-04-16T16:31:57.979409,1397.16,Walmart,Houston,USA,mobile,wallet,NO,normal
81c0eb1e-588e-472c-b4ee-5270d017bc8b,U108,2026-04-16T16:32:05.900857,908.29,Target,San Francisco,USA,tablet,debit_card,NO,normal
663a523c-8bf6-4d15-8969-03c2fc7f147b,U102,2026-04-16T16:34:33.596303,137.16,Amazon,Dallas,India,tablet,debit_card,YES,non_usa_transaction
a521c280-9f8f-4d6e-988b-313c5e8606a3,U104,2026-04-16T16:26:38.875681,1549.66,Amazon,Houston,USA,tablet,credit_card,YES,high_amount
2f0ab54d-2f04-4e6a-9ede-bbc188a5adbe,U105,2026-04-16T16:27:58.334030,1417.39,Amazon,San Francisco,USA,tablet,upi,NO,normal
b5a29ece-0bb9-4fbf-9ef7-df144f84d2d1,U109,2026-04-16T16:34:10.636066,576.98,BestBuy,Dallas,USA,tablet,upi,NO,normal
15dd48c9-4d21-4d70-8eb9-a03115e74b6b,U102,2026-04-16T16:33:55.421185,1272.78,Walmart,San Francisco,India,mobile,debit_card,YES,non_usa_transaction
0ed5ad04-d120-4f87-88e4-823c02221906,U104,2026-04-16T16:32:17.061583,1717.8,Walmart,Houston,Canada,mobile,credit_card,YES,high_amount
a4263a1a-c25d-4103-8228-422ce0fcea90,U105,2026-04-16T16:28:07.381687,1534.85,Nike,Chicago,USA,tablet,debit_card,YES,high_amount
31681d7d-dc01-47ac-b047-c334a5637b67,U104,2026-04-16T16:21:07.932819,80.4,BestBuy,Chicago,USA,tablet,debit_card,NO,normal
09dc80a5-47b3-4fbd-b80c-0ae3302afa17,U108,2026-04-16T16:21:07.979254,223.51,BestBuy,Chicago,USA,tablet,debit_card,NO,normal
e24e101a-dede-46ef-8252-798413235213,U101,2026-04-16T16:42:30.762422,1107.97,Target,Chicago,India,web,wallet,YES,non_usa_transaction
67166065-7b6b-41a1-929d-834041473e74,U103,2026-04-16T16:39:47.382248,838.8,Walmart,New York,USA,mobile,wallet,NO,normal
5ada2fed-d0fe-4ef8-8b97-8620d0842248,U100,2026-04-16T16:39:19.435302,1307.58,Target,San Francisco,India,tablet,upi,YES,non_usa_transaction
22c0535d-4a05-4075-bcbb-1cc3cfba4548,U105,2026-04-16T16:20:33.773806,509.48,Target,San Francisco,USA,web,wallet,NO,normal
12f82b43-490d-442a-86d1-eaa92c3f777f,U102,2026-04-16T16:21:43.296887,965.99,Walmart,San Francisco,USA,tablet,credit_card,NO,normal
3c2f74a2-2320-488b-bad8-fcd2ef8c025b,U105,2026-04-16T16:21:43.297633,1728.38,Amazon,San Francisco,USA,mobile,wallet,YES,high_amount
14978235-58c2-4264-97c6-56a1619ae950,U107,2026-04-16T16:41:01.790197,873.64,Target,Houston,India,tablet,credit_card,YES,non_usa_transaction
d3349739-214e-404d-9f0c-2dfa6834664e,U105,2026-04-16T16:27:59.361944,229.16,Target,New York,USA,web,upi,NO,normal
e35e3d1e-2546-406a-8b9c-077b9526181e,U102,2026-04-16T16:44:37.596856,1135.66,Walmart,Dallas,USA,mobile,wallet,NO,normal
39752ff0-db38-43ce-8498-1e2e49fa75c5,U108,2026-04-16T16:25:58.665693,907.65,Amazon,New York,India,web,upi,YES,non_usa_transaction
38694f29-5549-4c4c-8d12-1b88a3c74499,U106,2026-04-16T16:48:21.838854,26.08,Walmart,Chicago,USA,web,wallet,NO,normal
c799801f-ba6a-4d88-bce1-ba3ca432cbbb,U101,2026-04-16T16:41:25.919934,1123.59,BestBuy,Dallas,India,web,debit_card,YES,non_usa_transaction
2d32e50b-d278-40fd-bb1d-edb70ec8b3f8,U103,2026-04-16T16:45:36.912310,1912.56,Target,Houston,USA,tablet,credit_card,YES,high_amount
bd39589f-9df7-4b5d-8a2b-277563823a70,U101,2026-04-16T16:29:22.916040,1435.34,Walmart,Dallas,India,tablet,upi,YES,non_usa_transaction
3d899954-8451-4d31-b9d3-482e0a4eb42a,U103,2026-04-16T16:41:38.991130,1027.41,BestBuy,Dallas,USA,web,upi,NO,normal
3cabdbab-0a5b-413c-bf9e-d75ea7731fe7,U104,2026-04-16T16:44:47.626342,758.92,Nike,Chicago,USA,mobile,credit_card,NO,normal
0b5c369a-30c7-433c-81ed-1f117e275d58,U103,2026-04-16T16:39:15.073481,1513.33,BestBuy,Houston,India,tablet,wallet,YES,high_amount
f630b963-651a-489c-908d-21316e660d9d,U104,2026-04-16T16:41:10.086082,662.08,Target,Dallas,USA,tablet,credit_card,NO,normal
bc05ad7f-8ec3-49ca-b521-c744a2dfa37d,U104,2026-04-16T16:27:06.031322,1775.93,Amazon,Chicago,USA,mobile,credit_card,YES,high_amount
a3caafd6-f6ba-44ae-89c4-49821e3a35bc,U105,2026-04-16T16:27:06.033235,1988.21,Target,New York,USA,web,credit_card,YES,high_amount
ac86ad97-48cf-4145-84ec-c648763a4dc1,U105,2026-04-16T16:38:30.817666,496.6,Nike,Chicago,USA,web,debit_card,NO,normal
1a7bc405-629e-451e-8068-9e2c5f89a61d,U102,2026-04-16T16:44:46.621404,1831.21,Target,Dallas,USA,mobile,wallet,YES,high_amount
e7c4f751-cdbf-4469-826e-cef15e451e7a,U109,2026-04-16T16:24:43.234751,620.36,Walmart,San Francisco,USA,mobile,credit_card,NO,normal
2fcabb17-bbc4-43c6-8e23-db0c00306bca,U100,2026-04-16T16:48:26.821112,1485.26,Amazon,New York,Canada,mobile,wallet,YES,non_usa_transaction
3d820755-2500-4c02-b974-c57859a005f3,U103,2026-04-16T16:43:45.175245,677.61,Target,Dallas,USA,mobile,credit_card,NO,normal
e1596e4f-c258-41e5-b567-2ed9118b08fa,U106,2026-04-16T16:20:52.844480,1758.76,BestBuy,Dallas,USA,tablet,credit_card,YES,high_amount
84df93a2-6526-47f9-ae49-124ed4e3b98d,U104,2026-04-16T16:40:23.804293,1101.61,Amazon,San Francisco,India,tablet,debit_card,YES,non_usa_transaction
4a76b8bb-e0a3-4630-944b-4c92030f979e,U101,2026-04-16T16:47:45.649820,580.7,Amazon,New York,Canada,tablet,debit_card,YES,non_usa_transaction
c63bb626-59a0-430d-a78d-76cf80dcc130,U104,2026-04-16T16:21:57.370082,927.09,Nike,San Francisco,USA,web,debit_card,NO,normal
eed18515-342f-481f-82b8-3b33481d0490,U106,2026-04-16T16:46:46.320446,117.7,BestBuy,Chicago,India,mobile,debit_card,YES,non_usa_transaction
b9a7325b-7ffd-44d3-adfb-2fe08df99345,U101,2026-04-16T16:37:17.614603,426.59,Walmart,Houston,Canada,tablet,credit_card,YES,non_usa_transaction
2463e956-b92d-4204-8ce6-a9c176192cc3,U108,2026-04-16T16:34:23.551651,285.91,Target,New York,USA,tablet,upi,NO,normal
750df97b-a9ff-4a60-8d0f-c9a8788a0876,U102,2026-04-16T16:26:21.739442,1467.18,Walmart,Dallas,India,tablet,credit_card,YES,non_usa_transaction
a17167c1-4e83-40c2-88d3-9b96a4a06566,U102,2026-04-16T16:31:58.864292,906.81,BestBuy,San Francisco,Canada,mobile,credit_card,YES,non_usa_transaction
43c25742-6041-4c06-81ad-6733b5287809,U104,2026-04-16T16:39:39.253051,1272.06,Amazon,Dallas,USA,mobile,debit_card,NO,normal
c2eb5fbe-5fa3-4ada-97b6-017efc7c327c,U106,2026-04-16T16:44:25.509547,1023.04,Amazon,New York,USA,tablet,upi,NO,normal
b23ef9a1-f79f-43dc-ac4e-9f16bc6ce922,U108,2026-04-16T16:31:54.847862,753.23,Walmart,Dallas,USA,mobile,credit_card,NO,normal
e0096d5f-12da-47ea-bd79-41c98b754406,U100,2026-04-16T16:31:09.601235,111.52,Target,Houston,USA,mobile,upi,NO,normal
e39fc25f-25cb-4ac6-b1d1-26fe2fdf5c0a,U104,2026-04-16T16:31:09.732698,1673.99,Nike,Chicago,Canada,web,credit_card,YES,high_amount
d55d6ed4-825a-484f-a345-955fe393a5b1,U109,2026-04-16T16:42:59.939330,115.66,Target,Houston,India,tablet,debit_card,YES,non_usa_transaction
a9afe7d9-bb84-4aca-be2b-73bbe4a8fb20,U103,2026-04-16T16:25:49.587273,614.06,Target,Dallas,Canada,web,credit_card,YES,non_usa_transaction
49c66127-e423-499f-8c73-d197a118fa43,U109,2026-04-16T16:34:19.527907,1500.07,Nike,New York,USA,mobile,debit_card,YES,high_amount
f17e8c7a-48de-4ef8-8b7b-fd35420c69c2,U103,2026-04-16T16:43:00.944567,493.8,Nike,San Francisco,USA,tablet,upi,NO,normal
b3cc8f39-17fa-42ef-abf2-520d16a922f2,U100,2026-04-16T16:22:00.386772,921.49,BestBuy,Houston,USA,tablet,upi,NO,normal
fde25f67-bd83-46c8-8394-b06e0702af3d,U103,2026-04-16T16:37:23.521582,464.17,Target,New York,India,tablet,debit_card,YES,non_usa_transaction
7a849a0f-2988-45fc-b860-ff63b33a527c,U102,2026-04-16T16:25:59.671960,1439.57,BestBuy,New York,India,tablet,wallet,YES,non_usa_transaction
8f4754ea-37d0-4f68-b4ad-4383ae566f3b,U100,2026-04-16T16:44:31.545129,1291.31,Amazon,Chicago,USA,mobile,debit_card,NO,normal
98de65dc-bbbc-4e9c-9335-1dd967f81892,U109,2026-04-16T16:44:31.545026,373.2,Walmart,Houston,Canada,web,upi,YES,non_usa_transaction
27bc5227-4656-401f-adbc-5ef0fd4137cf,U109,2026-04-16T16:41:28.937098,1879.56,Nike,Dallas,USA,mobile,debit_card,YES,high_amount
2be9b12c-7b50-4a6b-a7c4-dac2f253e731,U103,2026-04-16T16:28:12.415290,1328.32,BestBuy,Dallas,Canada,tablet,upi,YES,non_usa_transaction
a76a1f85-71fe-4502-a650-8e7ca6ed37aa,U103,2026-04-16T16:21:17.156882,1719.54,Target,Houston,USA,tablet,wallet,YES,high_amount
be56a99d-da20-4098-9cdb-5e63ffb37f34,U100,2026-04-16T16:21:17.159550,1657.49,Target,Dallas,USA,tablet,upi,YES,high_amount
3c47f2c1-5c89-40ef-89f3-febf66062eb5,U102,2026-04-16T16:36:29.383952,1595.48,Amazon,Houston,India,web,wallet,YES,high_amount
d48a46bc-d289-4031-b13e-8e669daefa99,U106,2026-04-16T16:33:11.309828,874.9,Nike,San Francisco,India,tablet,debit_card,YES,non_usa_transaction
8b3eb316-c0a9-48bb-a317-23aff2f9dd34,U107,2026-04-16T16:39:27.479774,1247.23,Target,San Francisco,India,tablet,upi,YES,non_usa_transaction
0970ede8-ebbf-42bd-9bf1-e6a3a6b29484,U100,2026-04-16T16:23:53.977258,538.84,Target,Chicago,India,mobile,debit_card,YES,non_usa_transaction
252e73ea-a878-46d7-a9f1-392d979572ec,U105,2026-04-16T16:23:11.764489,1012.54,BestBuy,New York,Canada,mobile,upi,YES,non_usa_transaction
a47648fc-ca07-4e7b-bf5b-0b8e50f70f18,U104,2026-04-16T16:23:11.766968,1160.19,Amazon,Chicago,USA,tablet,debit_card,NO,normal
535123ff-dca4-4c9f-86d0-37bf34babc92,U101,2026-04-16T16:30:15.294156,1908.36,Walmart,New York,Canada,mobile,wallet,YES,high_amount
5d4cd884-89bd-47d7-abb2-a903555c3a07,U109,2026-04-16T16:38:09.890103,157.69,Amazon,San Francisco,India,tablet,upi,YES,non_usa_transaction
aa3146ed-315a-4cab-be0f-a9b12ef7bad7,U109,2026-04-16T16:25:32.499139,951.08,Walmart,San Francisco,India,web,wallet,YES,non_usa_transaction
297b7987-5ce0-4918-8081-ede238df4b9f,U105,2026-04-16T16:31:36.877309,1173.41,Nike,Chicago,USA,tablet,credit_card,NO,normal
97cbeb62-7266-48e6-b237-ce331240d7fa,U109,2026-04-16T16:39:06.365869,1024.33,Nike,San Francisco,USA,mobile,debit_card,NO,normal
828abf09-cdb1-460f-8995-9ac1c0550ead,U101,2026-04-16T16:33:27.284664,1376.46,BestBuy,Chicago,USA,web,wallet,NO,normal
7dc8cfe9-4315-4970-a947-aed11ee7b9c7,U103,2026-04-16T16:26:15.706200,1264.67,BestBuy,Dallas,USA,mobile,credit_card,NO,normal
7bc4d7ea-d6fb-4f9f-8f0c-7cf130597a72,U106,2026-04-16T16:26:15.754027,973.95,Target,Houston,USA,tablet,debit_card,NO,normal
102bcf98-1826-487d-860f-834838774eb4,U100,2026-04-16T16:33:33.307754,1466.98,Target,Chicago,USA,tablet,credit_card,NO,normal
e58f7ba9-eb2a-4bdb-90e6-1d6ff3eb037b,U106,2026-04-16T16:37:41.755329,1855.86,Amazon,Dallas,USA,tablet,upi,YES,high_amount
2ee4ed96-3afe-4d2e-b8c1-fd340078921b,U100,2026-04-16T16:21:19.171231,829.65,Amazon,Chicago,USA,tablet,credit_card,NO,normal
bf1a7b88-eb3b-4d7d-8300-558d400a246d,U108,2026-04-16T16:29:49.188010,1076.47,Walmart,Chicago,USA,web,credit_card,NO,normal
5f3b2cfd-6c1b-4b24-aee8-46fe0260fea7,U100,2026-04-16T16:43:11.007773,1748.21,Nike,San Francisco,Canada,mobile,credit_card,YES,high_amount
1d676ce2-55d3-4ec0-ae74-4dd1f594e07a,U104,2026-04-16T16:24:35.194894,633.9,Target,Chicago,USA,web,wallet,NO,normal
7ee7f598-286c-407a-bca7-cbf592cb0cc5,U108,2026-04-16T16:24:35.239553,1330.69,Nike,Dallas,USA,tablet,wallet,NO,normal
976d89e1-541e-4e66-8c5a-11d4b3a27d6e,U100,2026-04-16T16:31:50.821502,827.12,Amazon,Chicago,USA,web,credit_card,NO,normal
65328acb-ad5b-455b-8623-675c09d5808a,U107,2026-04-16T16:24:47.293496,1358.4,Nike,San Francisco,USA,web,upi,NO,normal
375dc35d-7934-4c34-b56a-975bb44d6d2f,U109,2026-04-16T16:22:34.563921,765.48,Amazon,Chicago,India,web,upi,YES,non_usa_transaction
6e96bd5b-5734-4dca-a0f8-77e9f0bfee7e,U102,2026-04-16T16:34:26.716854,645.53,BestBuy,Houston,USA,tablet,debit_card,NO,normal
037246ce-ce72-47c8-87db-bbfeba968351,U100,2026-04-16T16:33:54.415485,1680.55,Nike,Houston,USA,web,credit_card,YES,high_amount
6f560960-fce2-47aa-b7a5-e4e864fb9106,U107,2026-04-16T16:44:39.587861,21.72,Amazon,Dallas,India,tablet,wallet,YES,non_usa_transaction
79f044bb-24b5-460d-8437-6f37b856c6be,U106,2026-04-16T16:46:25.214291,1236.22,Nike,New York,USA,tablet,debit_card,NO,normal
01b5a912-24f2-4f3c-b9cf-e996b58fc1ed,U101,2026-04-16T16:46:25.214292,1565.06,Walmart,New York,India,tablet,credit_card,YES,high_amount
d3acaf30-e4c9-49c3-b01c-51719c1e2983,U103,2026-04-16T16:30:53.500376,188.21,Walmart,San Francisco,USA,mobile,credit_card,NO,normal
66fcbf56-a946-4571-be85-dfeebd04f958,U100,2026-04-16T16:36:23.354393,1680.07,Walmart,Dallas,USA,tablet,wallet,YES,high_amount
9d2b9486-e507-42da-9e3b-b00eb64d2976,U104,2026-04-16T16:40:51.664504,918.17,Walmart,Houston,USA,mobile,wallet,NO,normal
73f55c91-c880-42c9-a413-bfcafdf210dd,U109,2026-04-16T16:39:50.397410,637.11,BestBuy,San Francisco,India,web,upi,YES,non_usa_transaction
bcbe7511-1964-45fd-a19f-1f19aab5ff71,U109,2026-04-16T16:39:03.340311,947.16,Walmart,Dallas,USA,web,credit_card,NO,normal
a06dc6d8-ceb3-48ad-aac5-2d2c81652ca7,U104,2026-04-16T16:46:15.152354,193.29,BestBuy,Houston,USA,mobile,wallet,NO,normal
935aba79-43b4-44cd-81d7-036294ec55c9,U108,2026-04-16T16:46:15.152354,1931.34,BestBuy,Dallas,USA,mobile,upi,YES,high_amount
3fbda9cb-7566-48f4-9d98-35b353990bfb,U109,2026-04-16T16:48:11.733334,1213.47,Walmart,New York,Canada,web,wallet,YES,non_usa_transaction
14245689-ef1b-4301-af22-b06f5a0b3c74,U108,2026-04-16T16:48:11.776772,541.68,Walmart,San Francisco,Canada,web,credit_card,YES,non_usa_transaction
2df0c417-44c5-4064-a82a-f4aa1a189aed,U106,2026-04-16T16:33:49.390265,1278.8,Amazon,Chicago,India,tablet,credit_card,YES,non_usa_transaction
0b886a7f-2d6e-4b61-8228-79e617258f01,U100,2026-04-16T16:33:49.503862,55.43,Walmart,San Francisco,USA,mobile,debit_card,NO,normal
8118d241-4f3b-4bf0-be5a-076ab9c5e98b,U106,2026-04-16T16:27:35.198647,1082.0,Target,Houston,USA,web,upi,NO,normal
d3f6bf35-f9a3-4a45-b9a3-22340655ae4e,U106,2026-04-16T16:38:39.861534,1804.66,Nike,Chicago,USA,web,debit_card,YES,high_amount
54226340-6676-4647-bd01-0ac500542316,U103,2026-04-16T16:47:36.590672,956.87,Nike,Dallas,Canada,web,credit_card,YES,non_usa_transaction
9fd66e1d-cc76-40cc-be3c-f6c51f9c8e2c,U100,2026-04-16T16:26:45.909763,1761.38,Target,Chicago,USA,web,upi,YES,high_amount
655834c1-3bf1-45b3-b8a2-0c321e9c7106,U101,2026-04-16T16:31:20.658683,1336.99,Target,Dallas,USA,web,wallet,NO,normal
86cdfd96-fc5d-40fc-9f6c-09f9e3051eaf,U105,2026-04-16T16:37:56.664718,1422.26,Walmart,Chicago,India,mobile,debit_card,YES,non_usa_transaction
69794eac-9246-4f75-bf5a-7c8b2bce96b0,U102,2026-04-16T16:42:16.649867,493.34,Target,San Francisco,USA,web,debit_card,NO,normal
41fc4b1b-c052-45bd-ab79-0ada75d0e7ef,U108,2026-04-16T16:42:16.685638,874.21,Amazon,Dallas,USA,web,wallet,NO,normal
62a1399b-09c7-4a3d-b7b7-ed3ade0a616e,U109,2026-04-16T16:40:23.971652,1879.99,BestBuy,Dallas,USA,tablet,upi,YES,high_amount
05008b56-adef-466d-93a3-e17c854938ff,U102,2026-04-16T16:43:38.057369,148.11,Target,Chicago,India,mobile,upi,YES,non_usa_transaction
d5b7e42d-697d-4c7d-b68c-804d85d1b271,U107,2026-04-16T16:47:04.430682,1399.97,BestBuy,New York,Canada,tablet,upi,YES,non_usa_transaction
7c63e928-4cf6-47a6-bb34-88e303c55b6f,U108,2026-04-16T16:47:04.431394,763.69,Nike,San Francisco,USA,tablet,wallet,NO,normal
c07309cf-d4dc-4162-82df-99359694ef25,U107,2026-04-16T16:23:08.745097,720.99,Nike,New York,India,mobile,credit_card,YES,non_usa_transaction
e50ce188-b6ea-4597-91bd-3ddc2e4da9c1,U107,2026-04-16T16:23:08.745163,980.42,Amazon,San Francisco,USA,web,credit_card,NO,normal
f49ae101-6adc-4528-90f7-407e494c6f4f,U108,2026-04-16T16:29:22.984334,1959.8,Target,San Francisco,USA,web,upi,YES,high_amount
3e74163f-ef8a-4037-b393-6eac1a114194,U106,2026-04-16T16:21:50.340289,776.48,Amazon,New York,Canada,web,debit_card,YES,non_usa_transaction
83a18d02-414f-4789-b252-aee068f4825b,U105,2026-04-16T16:21:50.344444,1413.43,Target,Dallas,Canada,mobile,credit_card,YES,non_usa_transaction
0b8129a3-b60c-4a5d-8673-5c75b8047403,U104,2026-04-16T16:27:56.342948,1324.72,Nike,San Francisco,India,mobile,credit_card,YES,non_usa_transaction
6a5a1da5-628b-4b5b-aa43-961e25e17334,U105,2026-04-16T16:24:00.033474,13.9,Nike,San Francisco,USA,web,debit_card,NO,normal
47727dfe-34ef-4d04-a5e3-6901ad4ed4b6,U101,2026-04-16T16:23:38.917421,1449.64,Amazon,New York,India,tablet,upi,YES,non_usa_transaction
23858693-1ce0-4d62-94f6-493341d00bac,U100,2026-04-16T16:38:21.949946,1946.31,Walmart,Houston,USA,mobile,wallet,YES,high_amount
685a5a55-ff5a-497a-b217-f5466bc1ffa7,U109,2026-04-16T16:42:26.702287,706.06,BestBuy,Chicago,USA,tablet,credit_card,NO,normal
2742e63f-8734-4afb-846d-1d566e0efce5,U108,2026-04-16T16:24:40.260537,1371.56,Target,Houston,India,tablet,credit_card,YES,non_usa_transaction
8d907d74-6bc8-4202-9174-8aa8101438ad,U109,2026-04-16T16:21:38.273590,1085.37,Nike,San Francisco,USA,mobile,debit_card,NO,normal
2ff612c0-2bb0-4b86-9f1e-ca9c75e6129d,U101,2026-04-16T16:21:38.277572,1354.7,Target,Chicago,USA,tablet,credit_card,NO,normal
2ea61416-2cca-431b-971a-b248d99e40e3,U107,2026-04-16T16:48:13.757412,1712.39,BestBuy,Houston,India,web,wallet,YES,high_amount
192ff35d-cae2-4d2f-975d-76a9fd3a50aa,U101,2026-04-16T16:27:32.205502,296.11,Target,San Francisco,USA,web,credit_card,NO,normal
ddd1665e-9eb4-4fa4-a905-c0cc75825f9d,U106,2026-04-16T16:26:22.796666,830.52,Target,New York,USA,web,credit_card,NO,normal
f8698176-1859-4ef8-ba0b-dc035a174b70,U108,2026-04-16T16:20:32.770776,371.66,Amazon,Chicago,USA,mobile,upi,NO,normal
bd240eb9-bd8f-48de-95e1-bf98848b8c41,U104,2026-04-16T16:45:20.817520,1868.49,Walmart,Houston,USA,web,wallet,YES,high_amount
30c99a0d-7a47-4957-b6c0-5f9ac4de0c94,U101,2026-04-16T16:45:20.823531,1823.02,Walmart,San Francisco,India,web,upi,YES,high_amount
991be7dd-865d-486a-ad1f-abe2c5f91468,U108,2026-04-16T16:33:07.282376,637.03,Target,Chicago,USA,mobile,upi,NO,normal
2a0968e7-04bf-4dd6-9895-281760d0f758,U100,2026-04-16T16:26:38.841740,1073.16,Amazon,San Francisco,India,tablet,debit_card,YES,non_usa_transaction
28827902-8aba-444b-8726-4aa181960f5c,U109,2026-04-16T16:20:53.916745,1261.14,BestBuy,Houston,USA,tablet,credit_card,NO,normal
111bafc9-2c79-4247-91be-9aff96032e20,U109,2026-04-16T16:37:06.555189,384.03,Nike,Dallas,India,mobile,upi,YES,non_usa_transaction
94d55e77-6bf5-44c7-803a-ff79f345faba,U107,2026-04-16T16:37:07.436405,607.5,Nike,Houston,USA,web,credit_card,NO,normal
a6ff148d-d3de-4fa9-be16-93e85c7efd0b,U104,2026-04-16T16:22:40.584960,1846.68,BestBuy,Dallas,India,mobile,upi,YES,high_amount
8322d536-2b3a-4444-9cf1-294740abe7c2,U104,2026-04-16T16:22:40.587581,520.15,Amazon,Houston,USA,mobile,debit_card,NO,normal
5a48034f-c8d7-4e21-a01f-adee2d93f532,U105,2026-04-16T16:37:51.806305,1787.6,Walmart,San Francisco,Canada,mobile,wallet,YES,high_amount
065d02ec-3b8e-46a7-a275-221405095594,U102,2026-04-16T16:28:22.513287,356.51,Walmart,San Francisco,USA,web,upi,NO,normal
93308068-4b63-4862-bab1-01ddd4d25064,U104,2026-04-16T16:25:36.546237,257.0,Amazon,New York,USA,mobile,debit_card,NO,normal
7a7ff072-8391-4933-bb4b-749638bdd17a,U104,2026-04-16T16:34:48.835739,1879.06,Walmart,Houston,India,mobile,wallet,YES,high_amount
fdf4041f-f2a3-496b-b2b7-ebb3c505b281,U105,2026-04-16T16:35:04.721449,359.09,Nike,New York,USA,tablet,debit_card,NO,normal
218e0633-a12c-4a37-941c-17c0296d15ec,U105,2026-04-16T16:40:46.974083,734.8,Walmart,Chicago,Canada,tablet,credit_card,YES,non_usa_transaction
56b34e21-340a-4892-8aff-b25ddbc87019,U106,2026-04-16T16:46:08.116379,1789.16,Amazon,Dallas,USA,mobile,credit_card,YES,high_amount
4947dfc4-444d-4337-905e-927f2a622d38,U101,2026-04-16T16:46:08.117040,183.95,Nike,New York,USA,web,debit_card,NO,normal
acaeb7d4-692e-4255-94ad-88dbd93d53f6,U109,2026-04-16T16:29:02.820917,1467.06,Target,San Francisco,USA,tablet,debit_card,NO,normal
4099a305-77b1-46d9-840e-2183bb7e9e8f,U107,2026-04-16T16:37:29.692325,1635.91,Nike,San Francisco,India,tablet,upi,YES,high_amount
b2e53b9c-c50b-44c5-99fa-b66663f71906,U109,2026-04-16T16:24:10.105370,927.37,Nike,Chicago,USA,web,wallet,NO,normal
076ef260-9a19-4504-861a-e0dfe6096e25,U106,2026-04-16T16:26:31.841180,975.07,BestBuy,New York,USA,mobile,debit_card,NO,normal
ceaddfb9-eef7-49e3-af73-7be87410f5de,U109,2026-04-16T16:43:53.293598,1307.48,Target,New York,USA,tablet,credit_card,NO,normal
f3ddd3cb-af08-45fe-b8d1-c104dba627e2,U103,2026-04-16T16:43:24.993035,736.76,Target,New York,USA,web,wallet,NO,normal
8c66e154-f068-40f6-a663-b6c37a055235,U100,2026-04-16T16:41:00.784339,1313.36,Amazon,Houston,USA,web,wallet,NO,normal
454ec3ed-7807-473b-94c7-c7d11e445d28,U105,2026-04-16T16:48:00.716258,1037.96,Target,Houston,USA,mobile,credit_card,NO,normal
7edc906d-7feb-4feb-89c6-3b228e5fe1d8,U104,2026-04-16T16:33:59.578448,846.47,Nike,Dallas,USA,web,credit_card,NO,normal
39b45ad7-f7d2-419f-9c02-3dcff27fe549,U109,2026-04-16T16:20:47.817441,1925.85,Target,San Francisco,India,tablet,credit_card,YES,high_amount
b0423bbf-cca2-4db5-9216-dbba6d886c59,U103,2026-04-16T16:38:14.745518,368.83,Target,Chicago,USA,tablet,upi,NO,normal
fbf92f4a-344d-4820-ad4a-37f0921ce5c6,U107,2026-04-16T16:38:52.938380,84.92,Target,Chicago,USA,tablet,upi,NO,normal
7a952424-80c7-43a3-bcbf-dc34f59b485a,U109,2026-04-16T16:34:23.700327,1477.28,Walmart,Houston,USA,tablet,debit_card,NO,normal
f17920e3-a563-4544-a45f-58d8da3593e6,U100,2026-04-16T16:40:42.957993,782.07,Nike,New York,India,mobile,credit_card,YES,non_usa_transaction
d8e6b6b2-4915-420a-a0a0-7783c8019887,U104,2026-04-16T16:46:12.137137,1830.69,BestBuy,New York,USA,mobile,credit_card,YES,high_amount
c59b1ad2-a1a7-4a24-b16f-55b940943281,U105,2026-04-16T16:46:12.136696,329.35,Amazon,Chicago,USA,web,wallet,NO,normal
